electra_output,label,conv_output,distilbert_output,roberta_output,bert-base_output
0.26584682,6,0.2961299,0.30892238,0.32891685,0.2919979
0.3301916,1,0.2942591,0.39232457,0.42471135,0.3083537
0.3205911,5,0.30959374,0.33731216,0.44741714,0.3169501
0.32860574,4,0.34781003,0.3531222,0.37216538,0.32325158
0.30358872,4,0.2947169,0.35007447,0.35390547,0.27943563
0.29711872,6,0.309518,0.3344238,0.31545696,0.33852816
0.33271235,6,0.2755206,0.31694493,0.3280046,0.3095246
0.31613496,5,0.3377722,0.30559215,0.2960148,0.34875825
0.31823614,6,0.3370477,0.30127597,0.34450868,0.32898432
0.2583673,3,0.26575652,0.3006701,0.30353317,0.39237928
0.29295304,5,0.32288554,0.34626397,0.30450687,0.33849984
0.28432083,2,0.31138164,0.36080495,0.4059994,0.4112647
0.25773993,4,0.2698621,0.24805158,0.35039705,0.3303118
0.300092,3,0.32991916,0.31223634,0.34858793,0.3152881
0.29170612,4,0.33409035,0.32072315,0.38086712,0.31846455
0.31348878,5,0.3035682,0.26273087,0.27848494,0.34512445
0.33889005,4,0.2958396,0.29336244,0.33933848,0.41139436
0.36252657,4,0.35507452,0.32216892,0.3703028,0.32874948
0.26139644,2,0.31665584,0.25956902,0.32005253,0.26006433
0.3011622,3,0.2731427,0.368678,0.2814759,0.36858422
0.3490246,2,0.37906793,0.29842737,0.39275217,0.32078516
0.29092315,4,0.3285546,0.31026077,0.30073208,0.30520052
0.31016925,6,0.33483285,0.2694122,0.36204788,0.27399266
0.34331018,2,0.3840662,0.36082456,0.35228726,0.3699311
0.22654371,1,0.3195514,0.29729235,0.44643348,0.31185415
0.29111034,1,0.5098754,0.20824444,0.55330217,0.33431706
0.32305473,4,0.3111248,0.25405946,0.32115266,0.3833966
0.3327195,1,0.414337,0.27115017,0.38716972,0.30811563
0.3113124,3,0.29986855,0.32895955,0.31449807,0.3490454
0.36389884,1,0.29373962,0.37280923,0.4014522,0.3928288
0.34863877,5,0.3324279,0.31820235,0.35160592,0.3709111
0.3456713,5,0.35920832,0.32403547,0.37888253,0.31704518
0.27767,4,0.3684193,0.29329368,0.31995353,0.27102995
0.29081282,3,0.2994403,0.28684694,0.3150277,0.31261742
0.22146939,0,0.40461683,0.21172859,0.6288238,0.2748809
0.314965,4,0.28551188,0.3367369,0.34252235,0.32168603
0.32189733,2,0.30187857,0.26455763,0.3098561,0.33877972
0.3001829,4,0.32709315,0.27577055,0.3432834,0.33169153
0.2727174,3,0.30845895,0.28148523,0.38769028,0.36519367
0.30577,3,0.25829223,0.30938888,0.34305763,0.30468443
0.37615702,6,0.337339,0.31171685,0.35256907,0.31986326
0.27646053,1,0.2912238,0.2507298,0.2804568,0.3295416
0.2873474,3,0.3029996,0.34912348,0.29598552,0.28113467
0.35620958,4,0.28043407,0.2957152,0.42271098,0.33213937
0.2699737,1,0.37818238,0.27939504,0.55090344,0.28943142
0.29292732,3,0.33578587,0.32849938,0.26625443,0.35968885
0.3489391,4,0.3857041,0.29277393,0.26972696,0.30459392
0.32647595,3,0.28546542,0.33049542,0.33558223,0.27333972
0.35840738,6,0.29372364,0.3278466,0.38112518,0.29365572
0.30280548,2,0.34160626,0.29386887,0.3730863,0.31439763
0.30851543,4,0.327385,0.29826254,0.32152107,0.37041032
0.33851838,2,0.31234,0.33237225,0.36791575,0.3821291
0.29486763,1,0.2748358,0.31971353,0.326942,0.32766148
0.29493362,6,0.2925314,0.33799174,0.3345616,0.33970404
0.31346002,1,0.33316475,0.39384654,0.40854606,0.3328281
0.32843,2,0.3745229,0.40503138,0.3778605,0.36265835
0.31388813,5,0.33070326,0.3083061,0.33968264,0.35812008
0.29171515,4,0.3055873,0.3230353,0.31562176,0.2529519
0.24546057,3,0.529984,0.21517235,0.5648439,0.27700573
0.29130542,2,0.30183324,0.3140464,0.30533653,0.34808612
0.27510232,2,0.29128364,0.36501852,0.3182436,0.29260838
0.35806105,5,0.3389695,0.31916988,0.41507807,0.3521495
0.30312958,2,0.52336025,0.18075427,0.56253034,0.4025455
0.35679623,5,0.32394823,0.33283767,0.29814157,0.35625526
0.3025119,4,0.30435058,0.25123826,0.25513422,0.30472827
0.31107682,3,0.289983,0.29121622,0.36814082,0.27784988
0.3458146,6,0.31264573,0.28224826,0.37596792,0.37395215
0.31158647,4,0.30039784,0.20902452,0.3027093,0.27229953
0.2965942,3,0.28926432,0.29210964,0.3462136,0.33949316
0.28688487,3,0.35719422,0.30409285,0.32215226,0.3400178
0.2633411,0,0.52042156,0.2075036,0.44578332,0.45696533
0.31917396,4,0.32973573,0.35482228,0.3612517,0.31146958
0.34336987,5,0.33224487,0.3705831,0.38117284,0.40181243
0.30590048,2,0.30847,0.34399956,0.31904885,0.3089722
0.3201247,3,0.36683893,0.31869683,0.4065842,0.31911218
0.3489789,2,0.38969317,0.35435823,0.37619355,0.33253506
0.3479535,3,0.3245774,0.3543997,0.41100734,0.3862962
0.32543638,2,0.35052192,0.32000363,0.32007125,0.3477426
0.26303735,3,0.25469652,0.34544423,0.469624,0.25012
0.28054392,2,0.33140498,0.3250577,0.33538675,0.28458104
0.32477537,2,0.30508897,0.31012422,0.39882877,0.311166
0.37652424,5,0.35018632,0.32184994,0.34287268,0.3022279
0.31188035,6,0.34807238,0.2815627,0.409121,0.31967518
0.29188654,2,0.32226077,0.3175236,0.3122116,0.30951852
0.309265,3,0.32062724,0.3555842,0.35671017,0.31380183
0.27107507,5,0.2838537,0.2794107,0.30921596,0.28989604
0.31637114,3,0.37265548,0.3241345,0.35997444,0.31096765
0.2954852,3,0.27252492,0.29043826,0.28011432,0.270589
0.27301422,4,0.282844,0.33960882,0.3308884,0.3568982
0.27578276,1,0.34595063,0.30430803,0.41819564,0.2545993
0.3018115,4,0.30046752,0.2963891,0.29030392,0.31160352
0.31410107,5,0.28338698,0.30884618,0.29376227,0.2697125
0.24030393,1,0.32033947,0.33206478,0.4163575,0.28900984
0.29667485,2,0.38120005,0.40033296,0.3905327,0.28900778
0.28988174,6,0.35075027,0.3233865,0.30608967,0.30452928
0.3177103,5,0.32045835,0.37231505,0.32715952,0.24710517
0.29603556,3,0.323179,0.32543766,0.32232648,0.32721338
0.30938274,5,0.29868945,0.27363986,0.40095317,0.3079379
0.31399435,4,0.35911685,0.38900262,0.33579627,0.28639516
0.3224537,3,0.35947144,0.31630653,0.34396836,0.37603638
0.304509,3,0.30937484,0.30233845,0.2520174,0.34250486
0.2918261,4,0.3749098,0.28585708,0.31562552,0.3197845
0.24999303,0,0.37439245,0.31129435,0.3842496,0.27450922
0.2931676,4,0.30424124,0.33285272,0.3758399,0.27004665
0.34081218,6,0.28606418,0.38825917,0.38149604,0.30419487
0.27140942,1,0.38199118,0.33791587,0.41156536,0.30525747
0.29566464,4,0.30805302,0.35235536,0.39434624,0.35239512
0.30359694,4,0.30270913,0.28495216,0.28306848,0.37318113
0.34077844,3,0.35286123,0.32748142,0.3073506,0.3457454
0.26070973,0,0.49663937,0.18981884,0.62565565,0.3920512
0.26347777,4,0.27207807,0.31425813,0.35202953,0.329503
0.33114836,4,0.26243085,0.4118932,0.2955952,0.3486037
0.30731094,1,0.3035442,0.3559561,0.34388047,0.38331965
0.1855055,2,0.5345917,0.21438783,0.6691278,0.29097655
0.31821382,5,0.29688936,0.3310036,0.27404982,0.3131475
0.2898208,3,0.3350442,0.28950357,0.27370065,0.3655415
0.31525704,6,0.3798535,0.34672737,0.35226384,0.341978
0.29679784,2,0.39693868,0.33923846,0.36338568,0.37128425
0.26663047,3,0.32003057,0.29636437,0.33105814,0.30730277
0.34751076,5,0.31968656,0.33134657,0.32341552,0.34403113
0.300928,1,0.29287755,0.31710455,0.33794194,0.3716008
0.30720583,5,0.31294096,0.30578828,0.2816916,0.32182002
0.30138835,3,0.27263358,0.2648161,0.33533013,0.26110345
0.27981254,3,0.3149832,0.3177405,0.34257677,0.35708898
0.36728895,1,0.36572537,0.30754688,0.4019364,0.32148147
0.32251456,5,0.30783743,0.3580006,0.35401654,0.39838853
0.35242546,1,0.40405053,0.25754827,0.33386633,0.3586151
0.31965455,2,0.34247747,0.3061079,0.30137843,0.3085914
0.27619568,2,0.32744154,0.31696197,0.42557183,0.38767275
0.28551885,3,0.32148802,0.2919711,0.3136514,0.32189453
0.26822326,2,0.33681306,0.3329882,0.3487803,0.31983784
0.32928553,1,0.34638175,0.3560288,0.36512974,0.32515195
0.2641841,3,0.25630265,0.32628655,0.42323083,0.3289355
0.28578424,5,0.26648018,0.27073607,0.31844184,0.38320994
0.30986342,4,0.30654895,0.2969985,0.29714057,0.3026711
0.25345367,0,0.4171733,0.27972063,0.5757344,0.31951734
0.30480608,2,0.35989478,0.35002068,0.30408588,0.31419298
0.2500006,6,0.352963,0.28294006,0.30219364,0.27711463
0.28972808,1,0.37075317,0.3691913,0.34673837,0.3019677
0.30860156,3,0.33809698,0.3602237,0.36308658,0.3947616
0.4176805,5,0.3295488,0.3354082,0.39857456,0.40079117
0.36146745,5,0.3259623,0.33297744,0.3137678,0.29184297
0.341423,1,0.3610993,0.34046006,0.3932954,0.4581793
0.31098503,3,0.3663664,0.37379634,0.39112467,0.3866129
0.35715422,3,0.36763757,0.37444264,0.3263028,0.34134227
0.3105443,1,0.36740348,0.28890532,0.32860118,0.33944252
0.28828725,2,0.3360147,0.3448016,0.4153636,0.2851448
0.23702765,0,0.27949542,0.35280365,0.40595746,0.32637942
0.31525537,6,0.2856805,0.25945935,0.31524363,0.3187314
0.31476828,2,0.3363381,0.3499803,0.3756999,0.3582796
0.30829063,2,0.3570606,0.2748178,0.33903983,0.4204748
0.33231014,2,0.3012355,0.37756717,0.32873413,0.44316694
0.32757223,6,0.33525282,0.37360808,0.35311556,0.30847567
0.3213158,2,0.40440747,0.3835277,0.4224016,0.44226474
0.3183362,5,0.34522033,0.33396515,0.38465947,0.3826599
0.32428256,3,0.34580788,0.27164793,0.34296787,0.2644413
0.27742228,3,0.2853059,0.35075924,0.32596788,0.36621216
0.33278975,4,0.2997868,0.3799226,0.3462075,0.2945934
0.23160253,1,0.46340662,0.31226808,0.5228841,0.29426554
0.34804437,5,0.34522882,0.31078604,0.35769945,0.38050935
0.26980653,5,0.28930908,0.2602742,0.29967478,0.26307726
0.2949207,2,0.3420736,0.33383757,0.4547167,0.3421661
0.32241145,6,0.3292914,0.30653593,0.30703983,0.29241556
0.36606985,6,0.3240604,0.3150334,0.41343558,0.30489406
0.2959056,3,0.2964067,0.31781802,0.39244437,0.34532094
0.26930866,4,0.28337502,0.30833274,0.36908552,0.3491637
0.30878237,2,0.38815954,0.3659367,0.38293558,0.47810602
0.337482,3,0.38059995,0.32309383,0.4042327,0.31590778
0.2996803,5,0.30666792,0.30071187,0.31830993,0.3527392
0.2954079,1,0.3167088,0.34144366,0.33174706,0.29202628
0.25517574,1,0.36427367,0.34067088,0.505999,0.2782362
0.30399588,3,0.29093236,0.34377012,0.30936098,0.36405128
0.31523117,2,0.3049415,0.31461048,0.31566522,0.39950863
0.34350237,1,0.36010846,0.3596433,0.2933764,0.31118324
0.16711666,0,0.48858994,0.19740678,0.51854277,0.36699268
0.23508093,4,0.3104339,0.21977411,0.35258386,0.34639695
0.2811703,4,0.2849739,0.31190303,0.31109932,0.31082463
0.27826247,3,0.2941969,0.35495746,0.27566338,0.30236664
0.26426727,1,0.2813178,0.36811355,0.3496763,0.3755512
0.32886198,1,0.26084122,0.38274565,0.2952939,0.32163373
0.37041083,5,0.2938392,0.35781795,0.3265503,0.3805112
0.34340495,3,0.35054013,0.36082432,0.4118078,0.41226035
0.2809761,2,0.26326957,0.33201244,0.39970613,0.3559283
0.2760597,5,0.33463454,0.28831202,0.3458998,0.27991876
0.33440498,5,0.33532408,0.30478925,0.39720213,0.3119083
0.27934444,3,0.31485942,0.28791982,0.30837095,0.30703437
0.29426014,5,0.3387501,0.25839093,0.3196582,0.33873495
0.2892409,1,0.26607022,0.3079647,0.42195272,0.3110391
0.3439117,1,0.27988723,0.31327114,0.36277547,0.35751995
0.3312018,2,0.34572545,0.3349107,0.3758403,0.30585924
0.35463497,5,0.3046716,0.30097312,0.41839525,0.41123095
0.3121449,4,0.32329783,0.3712871,0.33601454,0.31405553
0.31561026,5,0.30861586,0.32373887,0.3311918,0.362216
0.2948494,0,0.31973955,0.32421824,0.38011557,0.40099365
0.28983635,3,0.31797722,0.29632214,0.29903886,0.4109217
0.32485947,2,0.33384195,0.34959954,0.38631934,0.4042932
0.32183307,3,0.28586984,0.3276812,0.30768475,0.3501198
0.37912557,5,0.36615998,0.32281008,0.42754745,0.3354915
0.3149442,2,0.33063713,0.28449652,0.3708311,0.37146682
0.28809467,3,0.34902847,0.33061618,0.29038236,0.30801654
0.28555828,3,0.37655637,0.28554428,0.3232485,0.38138446
0.3536621,3,0.40073195,0.37258357,0.38722256,0.36408028
0.29706874,6,0.30510342,0.35272133,0.29674742,0.32186872
0.23987415,0,0.2853576,0.28468162,0.35187116,0.2928349
0.33261672,2,0.37394732,0.34236524,0.42037925,0.3741207
0.3452728,1,0.3236587,0.29785112,0.3471107,0.34988394
0.30224818,2,0.30521026,0.35799056,0.26868466,0.31313902
0.35854113,2,0.38890994,0.38812733,0.3523233,0.31089652
0.33290663,3,0.29038584,0.33203068,0.32476202,0.39627725
0.30611718,3,0.28303856,0.31384942,0.2884051,0.3621
0.3175398,1,0.29442865,0.3018074,0.30275208,0.320266
0.30668467,5,0.33167505,0.2976445,0.40986115,0.36148095
0.26042214,2,0.26110002,0.17557283,0.6021835,0.2414252
0.30064312,4,0.29914752,0.31712565,0.29741955,0.3145303
0.3332813,2,0.41312167,0.42457572,0.41296276,0.3630219
0.32805702,2,0.32065633,0.32457864,0.34659645,0.3353025
0.28941453,2,0.33202374,0.31659082,0.45618913,0.33863682
0.337082,5,0.29091272,0.30955568,0.39680883,0.34791356
0.39829293,5,0.33312434,0.28963158,0.3187769,0.3616962
0.3282756,2,0.36608854,0.37697262,0.36723,0.32869112
0.26461884,3,0.30154267,0.34469387,0.3445242,0.33505276
0.28622228,4,0.3586447,0.3893091,0.43137673,0.35275754
0.26305404,1,0.26628283,0.31791988,0.45956928,0.2434819
0.29770097,5,0.2803759,0.29761037,0.34975332,0.29104203
0.3513594,5,0.28899702,0.30968228,0.30262995,0.33283684
0.33364385,1,0.35689205,0.35374415,0.38984856,0.33215508
0.3252203,5,0.28212023,0.3791675,0.30497622,0.32555947
0.30435154,3,0.2963319,0.3345683,0.29072207,0.3421854
0.3139876,3,0.28893918,0.33758977,0.36737618,0.37778625
0.3102265,2,0.3273336,0.4132845,0.39360157,0.28962553
0.29922166,5,0.2989604,0.27009726,0.3233093,0.31730884
0.3726261,2,0.31472504,0.31401092,0.35942557,0.29709458
0.27253333,4,0.32234803,0.28937873,0.333758,0.42925432
0.2995984,3,0.3556392,0.26268023,0.3329356,0.34293488
0.3069864,2,0.38726196,0.35728535,0.35394567,0.38656753
0.1753393,5,0.4824675,0.19019318,0.5767177,0.33398533
0.34679854,6,0.3742009,0.3561699,0.31444934,0.35255376
0.2688471,2,0.28541133,0.27339944,0.30480278,0.28986293
0.32150587,5,0.33986053,0.32825086,0.33660033,0.32455394
0.24917156,0,0.29551655,0.25715178,0.4228508,0.3011001
0.32799026,3,0.30116844,0.31782216,0.33821684,0.4152361
0.34732902,3,0.3812431,0.39192343,0.4927489,0.35270885
0.28045207,3,0.2848985,0.30074283,0.3713208,0.34600404
0.2883098,0,0.28338182,0.25013983,0.35513875,0.35395494
0.35457978,2,0.32184753,0.3730472,0.3452989,0.35409966
0.34715524,4,0.3414429,0.377137,0.2966068,0.3550308
0.3337824,3,0.3098482,0.3213926,0.33721903,0.3455368
0.28808308,4,0.3010595,0.29166657,0.31564206,0.32325727
0.29675847,5,0.26469517,0.3092225,0.27895257,0.3451608
0.28730077,3,0.2821962,0.32488868,0.32524133,0.3419854
0.31886908,2,0.28005847,0.26754266,0.37797862,0.36469454
0.31766135,4,0.2847975,0.32007074,0.34450707,0.31304598
0.39877638,1,0.3353172,0.34170568,0.30541763,0.3126396
0.2736649,3,0.26725096,0.34998137,0.3561729,0.3077839
0.30716178,4,0.31825373,0.3187678,0.30519187,0.39496106
0.29832172,5,0.34528857,0.33418897,0.28766057,0.3108891
0.290722,3,0.28953195,0.33820984,0.30985755,0.33439332
0.33194822,4,0.31180346,0.31889933,0.32754895,0.32850918
0.3050846,6,0.28936064,0.28246388,0.31939822,0.33569807
0.23286328,2,0.41997498,0.3016116,0.5474712,0.34190422
0.30430448,4,0.3041903,0.297746,0.3355274,0.35167158
0.3389402,3,0.28584158,0.37196428,0.39887294,0.38538104
0.3023766,3,0.31877956,0.35777327,0.2930469,0.31309086
0.29372078,3,0.28716266,0.36095795,0.32679608,0.36115837
0.31839234,5,0.32258603,0.28257313,0.29375154,0.31568238
0.35634542,5,0.29883185,0.3351561,0.34944522,0.34489954
0.3373134,2,0.37936753,0.38778454,0.36126992,0.3741953
0.36366293,3,0.30928752,0.32056203,0.3943919,0.30805773
0.30254298,4,0.2989192,0.31378132,0.3132705,0.387623
0.30669656,6,0.28195494,0.29334903,0.2776446,0.34099093
0.30778718,2,0.29032126,0.3270093,0.35893983,0.30503532
0.30588073,3,0.3260095,0.26876128,0.26568383,0.35483563
0.26663178,2,0.30405876,0.3452703,0.30713928,0.2980637
0.28734833,3,0.3269371,0.33858225,0.42702872,0.3123667
0.28232002,4,0.3254045,0.3389343,0.3744811,0.33534735
0.33834583,4,0.30092847,0.3168061,0.44960704,0.35783178
0.31862703,2,0.36467612,0.36948028,0.38969654,0.3835077
0.3114375,6,0.33702484,0.28814217,0.3356392,0.28498033
0.30972055,0,0.5083564,0.20376272,0.66392267,0.37254447
0.3424243,6,0.37292677,0.33878276,0.3222849,0.3105153
0.3508737,5,0.30019042,0.31785223,0.3034698,0.32948008
0.28029045,3,0.33026183,0.40353167,0.3623458,0.28395388
0.34415933,4,0.3327128,0.2908263,0.2891865,0.30764297
0.30244246,4,0.29132906,0.3284101,0.32500136,0.30677775
0.30634335,1,0.3140685,0.34839565,0.37315002,0.35995376
0.3463035,0,0.32299137,0.32674158,0.41015455,0.27278498
0.31334183,5,0.29349262,0.30801034,0.28395686,0.30622834
0.25126767,3,0.3185162,0.28904518,0.29595032,0.25819314
0.28638104,3,0.28530598,0.33787927,0.29303244,0.29623473
0.26703537,3,0.31604895,0.3067595,0.2957041,0.309659
0.29998568,4,0.27561978,0.31274942,0.34006992,0.3023198
0.33379972,5,0.29243588,0.39274266,0.39967364,0.32982084
0.2895124,4,0.31034055,0.36766917,0.3578556,0.32402077
0.2951362,3,0.34554964,0.27088103,0.2934022,0.34574944
0.29456124,3,0.27808344,0.29399422,0.36267868,0.35892993
0.31167632,2,0.34097004,0.3530732,0.3425281,0.29151314
0.2920818,4,0.3299801,0.3372726,0.34167093,0.32128757
0.30430114,0,0.5474119,0.2122102,0.6664459,0.52373236
0.2995891,4,0.326957,0.30974635,0.30915973,0.32871678
0.30852643,2,0.36393416,0.28576785,0.28850475,0.3691088
0.31815946,1,0.33825937,0.33423653,0.38790795,0.421467
0.29712415,3,0.30630013,0.32509175,0.3108355,0.33889213
0.32281417,2,0.39913464,0.3151758,0.34073246,0.3829686
0.2892869,3,0.27407682,0.30705604,0.33744833,0.32815236
0.30407375,1,0.31673497,0.3444189,0.42511326,0.36568365
0.2829775,5,0.3046884,0.3191826,0.30557355,0.2771625
0.34580186,1,0.37952954,0.33403122,0.36255634,0.2962035
0.24695718,0,0.50543416,0.19206667,0.69011813,0.34131163
0.3562465,1,0.31501302,0.30654603,0.36652797,0.34508228
0.26630262,4,0.28057826,0.28389436,0.32456702,0.33300415
0.2892906,2,0.26501197,0.32069543,0.29483205,0.31527635
0.28079933,6,0.35330725,0.3142312,0.4095805,0.34670284
0.3360329,5,0.29148644,0.28703186,0.36748865,0.3215721
0.27440917,4,0.3099497,0.28804338,0.37220374,0.3221544
0.32307023,3,0.28695914,0.30135426,0.34033763,0.34253544
0.29447904,2,0.28812253,0.30130875,0.38103715,0.32053044
0.3397342,5,0.3030007,0.29348192,0.40472972,0.3508139
0.37833002,5,0.3067518,0.32430208,0.42272845,0.2768479
0.28789708,1,0.32432264,0.31519836,0.31322744,0.31336305
0.3201248,2,0.31882918,0.30449244,0.36327875,0.34869745
0.28331593,4,0.36753172,0.27448168,0.29074743,0.32800782
0.31948978,5,0.299876,0.28834292,0.40264976,0.3432387
0.32207045,6,0.3197604,0.29719818,0.34916762,0.2883617
0.29981425,3,0.30072045,0.32849354,0.29512542,0.33523345
0.30532932,5,0.2841958,0.2990435,0.3001237,0.39714307
0.2990833,2,0.3246727,0.31153482,0.34957552,0.32424915
0.29230982,3,0.39353395,0.34287104,0.42746553,0.3145587
0.341363,3,0.26279232,0.27868494,0.2996581,0.30615765
0.2722439,1,0.30765122,0.30236533,0.3628741,0.253087
0.35651752,6,0.3533265,0.3162548,0.37992287,0.32802162
0.30028054,3,0.2976297,0.37421066,0.3678514,0.3164182
0.25936556,2,0.2948039,0.34437636,0.27464715,0.31600907
0.36518055,2,0.37483412,0.3730386,0.35642794,0.42023626
0.30236796,2,0.33490166,0.3916629,0.35119116,0.319287
0.28400624,5,0.31759986,0.31384182,0.35207266,0.28625405
0.3214744,5,0.32752243,0.3381717,0.3417376,0.34347576
0.30022606,2,0.32176173,0.33820397,0.2893721,0.36125076
0.27174437,2,0.34360954,0.34069985,0.35597926,0.39226887
0.28604877,4,0.31864056,0.31574842,0.28918728,0.34349102
0.33996218,2,0.37048745,0.3312126,0.42400748,0.36965796
0.28344095,2,0.33175346,0.40177608,0.40768307,0.51567644
0.29907763,2,0.27210236,0.2991445,0.30876178,0.33345348
0.283052,5,0.31723842,0.29185995,0.32633573,0.29124773
0.34111294,1,0.35631976,0.41108584,0.3780313,0.36988637
0.32614115,3,0.3228059,0.32338214,0.32340625,0.4022198
0.32546812,2,0.35317397,0.36525464,0.3068978,0.4195489
0.27445894,3,0.28337204,0.32834288,0.3238794,0.34296283
0.33847463,2,0.37871507,0.37426376,0.3349562,0.45609263
0.32836315,1,0.37860695,0.2769365,0.36651644,0.33490217
0.3292253,6,0.34396246,0.3002716,0.29009208,0.29833096
0.2855022,4,0.30960205,0.3237706,0.2851081,0.3089752
0.34251076,5,0.33100882,0.35291648,0.36210856,0.3074795
0.3031776,3,0.2991827,0.32851902,0.2914873,0.25868142
0.27641922,2,0.29008162,0.33645555,0.3468131,0.29209948
0.28562534,6,0.31066734,0.37845892,0.33558044,0.294843
0.2656227,3,0.29912895,0.31500193,0.4018278,0.29436508
0.28706264,3,0.28618583,0.29378334,0.3769867,0.27304494
0.2944477,5,0.2859596,0.31256217,0.33198383,0.33679745
0.28066614,4,0.3163046,0.3940475,0.29149213,0.31540442
0.3785614,4,0.3066448,0.27222264,0.30364874,0.32663202
0.2861331,5,0.3079473,0.35199285,0.33017436,0.28418294
0.29294115,4,0.3054965,0.29576963,0.32804623,0.3014238
0.35815176,5,0.3174745,0.33819443,0.35193983,0.30340445
0.33186477,2,0.33972433,0.37043834,0.4193605,0.3101017
0.3429289,5,0.29260072,0.2920242,0.35636082,0.3276335
0.34072646,3,0.30355483,0.35911468,0.35676295,0.36049184
0.26621357,4,0.29446188,0.27948588,0.3653046,0.33619505
0.3315273,4,0.30706227,0.32073173,0.30128258,0.28079185
0.27493328,4,0.29383084,0.29219297,0.3445272,0.3056085
0.31380248,3,0.32060137,0.3851261,0.37091547,0.32995826
0.32105735,3,0.29792967,0.36208695,0.2916873,0.40422764
0.2982361,3,0.28539732,0.3167638,0.35146907,0.39434174
0.27907205,5,0.29043108,0.31484476,0.32061583,0.2684455
0.39182985,5,0.29502663,0.26977304,0.32474262,0.3498872
0.2904915,3,0.31240252,0.284456,0.2606625,0.33775496
0.27230322,5,0.25833532,0.3277037,0.30499262,0.37225187
0.27156398,4,0.3084515,0.3134869,0.3377525,0.32120755
0.35984546,6,0.35308635,0.31714967,0.36685118,0.31003472
0.32245424,2,0.38304973,0.33553782,0.42321312,0.44205937
0.262975,1,0.33092576,0.25938106,0.3889786,0.3244108
0.27503535,4,0.29902425,0.23015717,0.2948776,0.2942753
0.29326263,1,0.29227844,0.32919165,0.44996515,0.28301707
0.38264608,2,0.29057512,0.32482383,0.40339145,0.33929703
0.2993395,1,0.38749722,0.25239018,0.34051636,0.27048048
0.32116082,5,0.33956423,0.29135728,0.46272916,0.34872577
0.2401498,2,0.31907937,0.28178358,0.35996974,0.33546633
0.27544674,3,0.3227153,0.3055631,0.32928067,0.28081143
0.2685423,4,0.28972322,0.2821243,0.2910589,0.32040548
0.3166918,3,0.3265803,0.30939236,0.32106516,0.33594692
0.33540556,4,0.33281294,0.3135482,0.3599377,0.4080088
0.33204097,5,0.33126783,0.3453379,0.3362856,0.30083174
0.29389706,2,0.30070317,0.36221704,0.34320793,0.3579746
0.31220165,6,0.31624028,0.27274433,0.30865705,0.3816364
0.24373066,3,0.4849667,0.19351816,0.69507074,0.26709643
0.36270776,6,0.27789748,0.29902163,0.28479272,0.32517663
0.3016785,3,0.280188,0.3031196,0.3916404,0.38784206
0.33187905,4,0.3336323,0.29980975,0.35819888,0.29566273
0.29303858,3,0.28879103,0.35538435,0.3249135,0.3609435
0.28811333,4,0.3218173,0.29829344,0.3332082,0.34999165
0.3236805,2,0.36007953,0.3801836,0.3872285,0.34065592
0.3066389,0,0.35203436,0.36266148,0.36746052,0.273751
0.31772688,3,0.3043005,0.35402521,0.30624184,0.35353455
0.2937242,4,0.3238566,0.3164279,0.34040785,0.31692922
0.32286468,4,0.2924514,0.32086313,0.3167338,0.36944944
0.3306122,6,0.30394804,0.3152588,0.41139627,0.40431362
0.3030631,5,0.31172395,0.28670582,0.3631732,0.29458153
0.175303,0,0.510323,0.2100079,0.4407095,0.41320387
0.30864123,3,0.31885645,0.28487375,0.3206509,0.3587965
0.30301374,3,0.29575276,0.35145637,0.33473426,0.37799588
0.3407537,4,0.3921532,0.36858347,0.35675126,0.3015648
0.31909546,4,0.3455779,0.33217257,0.33446452,0.36201772
0.29767352,3,0.30835968,0.3053286,0.33191296,0.29057798
0.3052725,5,0.3042023,0.29754066,0.33440658,0.33026612
0.33775908,5,0.3409496,0.34978643,0.43223032,0.30952805
0.34385017,3,0.31340972,0.28041366,0.3529064,0.29273638
0.2897201,5,0.29894653,0.35566667,0.3487383,0.29502857
0.34621474,1,0.32325324,0.26514742,0.28921068,0.36000815
0.2711721,4,0.32019982,0.29014856,0.30170918,0.33620942
0.26820874,3,0.28691372,0.32736206,0.35761026,0.32575133
0.38330328,5,0.33212814,0.30032215,0.41366896,0.33567417
0.3754023,6,0.29791057,0.28598544,0.36086053,0.3499395
0.2940163,4,0.27757907,0.36332685,0.39529523,0.2840205
0.2977422,5,0.2984598,0.32835355,0.27617052,0.3700494
0.30501857,3,0.32458037,0.29676813,0.3929158,0.3243603
0.32314566,1,0.37257078,0.32398582,0.45668253,0.40896308
0.29864824,3,0.2821785,0.31226423,0.36143088,0.2754031
0.3286339,4,0.3117501,0.32097715,0.37167338,0.3948686
0.3607565,5,0.33524188,0.2801516,0.32491612,0.37710726
0.2782696,5,0.28421327,0.2607153,0.2808854,0.31518716
0.33143666,5,0.3483515,0.34682146,0.3527238,0.30485916
0.32737556,3,0.30235294,0.2958978,0.31815234,0.27578908
0.3043076,4,0.29389256,0.28554407,0.3471199,0.39413312
0.32604918,2,0.3514871,0.37340108,0.36157736,0.38363263
0.32136843,3,0.36041564,0.32914323,0.3939944,0.3132082
0.2749999,2,0.31825396,0.29428333,0.35111743,0.3439304
0.2562798,3,0.33681333,0.37122443,0.3551802,0.30514282
0.3161125,3,0.26509684,0.2758715,0.28811526,0.28964764
0.27548712,4,0.30138195,0.2887865,0.39904425,0.28228387
